Id,Label,timeset,account,1,2,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,clustering
115,115,"<[8575185.0, 8864142.0]>",0x798f3ad994632f6883b310ddc7c0d7c04650faf8,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
116,116,"<[8575185.0, 8864142.0]>",0xba3373b7e06de88d6828f208461cd4834fff88b8,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
117,117,"<[8575185.0, 8864142.0]>",0x3d9b4d0d88357e3ec9f2f3627baa809b6b8c1186,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
118,118,"<[8575185.0, 8864142.0]>",0x3e2613aa4484982a39f0307e5c87bcade97035f4,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
119,119,"<[8575185.0, 8864142.0]>",0xb92e991de5900bcd38e3489608963ee41709a752,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
120,120,"<[8575185.0, 8864142.0]>",0xb523d8013a76ba8c854ce4e5c60f9fb205afd6e3,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
121,121,"<[8575185.0, 8864142.0]>",0xfd55b45ef57dd7d34a40d54bdd42a3b6ede176f5,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
122,122,"<[8575185.0, 8864142.0]>",0x43c4ddd11b98f48a5c013a5ce44f4b3a5c1ecf9b,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
123,123,"<[8575185.0, 8864142.0]>",0x1eee6d444c9e09694e5471694bd37b6fa39239f5,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
124,124,"<[8575185.0, 8864142.0]>",0x71cf42b53fb9ab91c0d6ae7400935d10c37b05dd,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
125,125,"<[8575185.0, 8864142.0]>",0x41744c75b9b969f03c7e6683b315fb41a9350d6f,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
126,126,"<[8575185.0, 8864142.0]>",0xe0ed986e59ac541e820afc6f5404ef1f3b114b9d,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
127,127,"<[8575185.0, 8864142.0]>",0x8595f248891e2658c4481f80059b39eefdbf24b4,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
128,128,"<[8575185.0, 8864142.0]>",0x622471391b03780f17fb3f4b993d21595e4f9d8d,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
129,129,"<[8575185.0, 8864142.0]>",0xb2db638449833d18d3e22fea6c04c01f9b7f6bbf,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
130,130,"<[8575185.0, 8864142.0]>",0xd2892700fe3fd34d6a60212257e9acbe1f13fa5e,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
131,131,"<[8575185.0, 8864142.0]>",0x56a681a643a2467607013a80f26290f3ea5f8c2a,8575185,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
132,132,"<[8575235.0, 8864142.0]>",0x6b6ed765e901ec7c7602a5967b898dc71149c43f,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
133,133,"<[8575235.0, 8864142.0]>",0x62a6c0637a3d84f7860e9c60bab3003da4d85259,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
134,134,"<[8575235.0, 8864142.0]>",0x5995b91dfccfa76ba5d42cf225ddf6b40238767f,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
135,135,"<[8575235.0, 8864142.0]>",0xc4d08675ac2a82c6d0a1391454a0a0bcc8c0ae39,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
136,136,"<[8575235.0, 8864142.0]>",0x7b862c49b9c9ab3beaf10c8655b1695356478cb3,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
137,137,"<[8575235.0, 8864142.0]>",0x4ee382ac6e41f354ed2381b066fd0a7ef1dd96de,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
138,138,"<[8575235.0, 8864142.0]>",0xc99c5ae5c280b8a5daa981fa5491dd77128854c5,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
139,139,"<[8575235.0, 8864142.0]>",0x2207d54e3f21f98acde7f18fe99d08d69600e2b1,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
140,140,"<[8575235.0, 8864142.0]>",0xb8778be3c2ce0abb110c708f18a1dddb3339ece5,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
141,141,"<[8575235.0, 8864142.0]>",0xd8d3bda3e628825cf2315d9765b3b4fa1eea5fc3,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
142,142,"<[8575235.0, 8864142.0]>",0xca1899bc390079849a6a9cd50b2edbce625c1dd8,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
143,143,"<[8575235.0, 8864142.0]>",0x21967fcf7b9585a9085e18e4798697c2192702cf,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
144,144,"<[8575235.0, 8864142.0]>",0x1b3cb7339a03bd5d2b1a99bddd768dec0054fb94,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
145,145,"<[8575235.0, 8864142.0]>",0xcb26e0005630f340f0e4b8a61d668a58676658ee,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
146,146,"<[8575235.0, 8864142.0]>",0xf295f2b6153c459b38869edc8a38d5aba1dcaf60,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
147,147,"<[8575235.0, 8864142.0]>",0xa6c1ef72730c01bd45a0c7b4e3a6ed65a8a0d1f8,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
148,148,"<[8575235.0, 8864142.0]>",0xbf557266a607d603a9ff9c4fe92f5ec4b3adb684,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
149,149,"<[8575235.0, 8864142.0]>",0xc257805e7ccd4369dc946ec9ed6e3bb8e2011b5d,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
150,150,"<[8575235.0, 8864142.0]>",0xddd7c1f1a8842422e5b0a025bcb96d16906db466,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
151,151,"<[8575235.0, 8864142.0]>",0x2c8fc9d290c604ef066da317e5e2955ba201b051,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
152,152,"<[8575235.0, 8864142.0]>",0x5e354be060024da9ae804268cbe15370c76d78bb,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
153,153,"<[8575235.0, 8864142.0]>",0x08853f16669479e19a4d0f55dffa1f352bee9fbd,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
154,154,"<[8575235.0, 8864142.0]>",0xb0d84a2408b5b0416d835f4057df4ed6f6272195,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
155,155,"<[8575235.0, 8864142.0]>",0xbce81af77f5eed50de5e6bbefe763349851cd37f,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
156,156,"<[8575235.0, 8864142.0]>",0x49fb41ec04199c62186c1facf30726b7d99e08f5,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
157,157,"<[8575235.0, 8864142.0]>",0xf306c3ec89c9c3337a1c1966809611ab3ee33970,8575235,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
158,158,"<[8575236.0, 8864142.0]>",0xedf7d5622952e3958dc1fe3086ac38a3d71e16f9,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
159,159,"<[8575236.0, 8864142.0]>",0x01a7c5d6f5400ff4d82c9d55c8c7fc078cf4fe53,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
160,160,"<[8575236.0, 8864142.0]>",0x78d4e6107f81d3669dba20027d47817935c1d7cc,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
161,161,"<[8575236.0, 8864142.0]>",0x13d9fc95fdec837c006bad3e8559dbf4601284a0,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
162,162,"<[8575236.0, 8864142.0]>",0xd2500998e337096b4069481111f247046807aca6,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
163,163,"<[8575236.0, 8864142.0]>",0x229a3e451687bd65ba17e8d1a534c267d651572c,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
164,164,"<[8575236.0, 8864142.0]>",0x179aac0430d81a085aa547fca55c10919b0cf7ee,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
165,165,"<[8575236.0, 8864142.0]>",0x8838440cd9272f914ed89770d58501b8d8f5a07a,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
166,166,"<[8575236.0, 8864142.0]>",0x77014b077b584f1deb11ebb407a5f263704071dc,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
167,167,"<[8575236.0, 8864142.0]>",0x409335a71c4a4f0d45fe33527e0b6f6cbafa0b83,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
168,168,"<[8575236.0, 8864142.0]>",0xaa459792e3545e6db22246ec4c2ff7f68af3f40d,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
169,169,"<[8575236.0, 8864142.0]>",0xea7a34af5c3d63777bb1b4cc679b6e77baaac230,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
170,170,"<[8575236.0, 8864142.0]>",0x64df3219678ffa6868ea782a17b17c02c594612c,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
171,171,"<[8575236.0, 8864142.0]>",0x7f467100f4eafbb14d6fccfa0d8e09537e3e720d,8575236,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
172,172,"<[8575247.0, 8864142.0]>",0xb09bad261bceaf4e60f912fe9f08fa4a7c0a7d33,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
173,173,"<[8575247.0, 8864142.0]>",0x59a6928c35e82b13544c530ac8fb26343433a473,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
174,174,"<[8575247.0, 8864142.0]>",0x62bf740021906077d4f9015cf1a477091e0e588b,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
175,175,"<[8575247.0, 8864142.0]>",0x8ce1bfc3caa2146a3851810bb9c2c9adbe49acd6,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
176,176,"<[8575247.0, 8864142.0]>",0xacdb6a57635adfff2af2cb6da3e50b9852ed467c,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
177,177,"<[8575247.0, 8864142.0]>",0x2ead31134589b9318c344868826739c0f14448c1,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
178,178,"<[8575247.0, 8864142.0]>",0x6c16a217d5b47ca9d415bdf3a4e5ac7371646d9c,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
179,179,"<[8575247.0, 8864142.0]>",0xa2e06e62020166fb735f22fa8160cea92967dffe,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
180,180,"<[8575247.0, 8864142.0]>",0x11102cbeb5e7dcb2911a1fd377ad1bbc5cfbe7fb,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
181,181,"<[8575247.0, 8864142.0]>",0x956d8e0a29f5d5498293e934c3ac75d189c038d1,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
182,182,"<[8575247.0, 8864142.0]>",0xc3749d9c4cdefe7f12c89bc84241260119e14324,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
183,183,"<[8575247.0, 8864142.0]>",0x0f8f2a3bc84f361cd650be6c857d19b967344d7e,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
184,184,"<[8575247.0, 8864142.0]>",0x5aec1b3d6cdeebd6fffcf0b1588541cb45acd4c0,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
185,185,"<[8575247.0, 8864142.0]>",0x8d27e9e20716c83e88c53e8b4ee6fe1b2d76c794,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
186,186,"<[8575247.0, 8864142.0]>",0xe07b22f1ac62f680bffa1db5a27040f6d55c84c0,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
187,187,"<[8575247.0, 8864142.0]>",0x28e343be6330c8e6892617eceaa8a630789a194b,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
188,188,"<[8575247.0, 8864142.0]>",0xe8d8d53d61fd0c4737b478620004918b605647f5,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
189,189,"<[8575247.0, 8864142.0]>",0x7a83c385ab5a5a0b570a9092f5356b604c40c279,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
190,190,"<[8575247.0, 8864142.0]>",0x915c5d2ff357084f44ccb640d007cc6152464627,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
191,191,"<[8575247.0, 8864142.0]>",0x075500ed501e0cf9109ee6531173b3b90cd4da40,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
192,192,"<[8575247.0, 8864142.0]>",0xfaefa469fa9d77f25281109f413c35e01c9c40d4,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
193,193,"<[8575247.0, 8864142.0]>",0x01a53d5c0e9e8a1a5623ec0ee64cb9563a0e110f,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
194,194,"<[8575247.0, 8864142.0]>",0x6abd8aa2006a6a2125321c2be0be02e0fb20365d,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
195,195,"<[8575247.0, 8864142.0]>",0x76a55e1fa2671b29ba44462527ac714a023a5f3a,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
196,196,"<[8575247.0, 8864142.0]>",0x148bab8bd640bcd5931e11cbd7c0391593be0476,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
197,197,"<[8575247.0, 8864142.0]>",0xd90a6c7f97917bc8f0c7abbc8da061ec48a4c488,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
198,198,"<[8575247.0, 8864142.0]>",0x5e85f6072d15c378836e3671833f27373746049e,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
199,199,"<[8575247.0, 8864142.0]>",0xdf61af34afa3f945109d3185b16f89a2127dd1d2,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
200,200,"<[8575247.0, 8864142.0]>",0xb62219f81f4fcc8c7d8152947d2ba8270b5d6045,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
201,201,"<[8575247.0, 8864142.0]>",0xbaf480eff531363dc02c2fb3f9b9f32ff5aca50f,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
202,202,"<[8575247.0, 8864142.0]>",0x10eaeead0e1be6791202c7838e3bda0e559b0777,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
203,203,"<[8575247.0, 8864142.0]>",0x67c1e6edbbd44c0ad66aaa5b048d7229a68a0925,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
204,204,"<[8575247.0, 8864142.0]>",0xb1705bd376f246109fa086f96c4405b1ef03b1f1,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
205,205,"<[8575247.0, 8864142.0]>",0x8cd9014ff8d21bf17e2c195115c98f7b33b0dd0d,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
206,206,"<[8575247.0, 8864142.0]>",0xb64c360b3916013fba16fcc9c349e9e9ba0490ab,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
207,207,"<[8575247.0, 8864142.0]>",0x36d535423280fd21330c15845b952046e8ebe58b,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
208,208,"<[8575247.0, 8864142.0]>",0x4e4281d26aa2181dff8e1217875d481a279d438b,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
209,209,"<[8575247.0, 8864142.0]>",0x99e26c145cc0b9f854b49c0d441ca03ca7c8597c,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
210,210,"<[8575247.0, 8864142.0]>",0x6630f7b1bbc20a7ce4ee8ffcf6dee4d5d4bdebb4,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
211,211,"<[8575247.0, 8864142.0]>",0x802161a17fa87264780616504a293e14a8c6ba48,8575247,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
212,212,"<[8575456.0, 8864142.0]>",0x3303987a65190e2f8c887cb7de7d1384600a406c,8575456,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
213,213,"<[8575456.0, 8864142.0]>",0x5ed8669c8cc35e6014ffa4288f3abe695d284e68,8575456,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
214,214,"<[8575459.0, 8864142.0]>",0x35cd9336b166f989a64e47587107da41bd577a6d,8575459,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
215,215,"<[8575459.0, 8864142.0]>",0xc2fb3659ebb2d639ba19129e2e85948b1023a43f,8575459,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
216,216,"<[8575461.0, 8864142.0]>",0x15b9dd72a0a6f13ea4bb140ad6bc20e07602c242,8575461,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
217,217,"<[8575461.0, 8864142.0]>",0x1147927d7e50be6b4beeb854ebd658bcfae4d09e,8575461,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
218,218,"<[8575563.0, 8864142.0]>",0x4a5f91f9ae37087e847cb1b5feae9b9e748fe35f,8575563,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
219,219,"<[8575566.0, 8864142.0]>",0xb594ac3823283bb96a874506d4d2f0f80b955d14,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
220,220,"<[8575566.0, 8864142.0]>",0x84ff2485f084c0b072875d589123f32b7a8bf7d1,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
221,221,"<[8575566.0, 8864142.0]>",0x9ab2c917fa06d7e99625ada15785b958c055121b,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
222,222,"<[8575566.0, 8864142.0]>",0xd3f4729407932c86e1cc80d753bb09d1bf7d567a,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
223,223,"<[8575566.0, 8864142.0]>",0xaffa49996c7952df052d1f32d48afe7fd32d2925,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
224,224,"<[8575566.0, 8864142.0]>",0x1d7792d47a2b830575f813464aa641598b70be15,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
225,225,"<[8575566.0, 8864142.0]>",0x9b1f110da63cb993b2d2e43e44fe173854d141d0,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
226,226,"<[8575566.0, 8864142.0]>",0x626bfac2d883c6973537080a4e860a9bbd61b2a9,8575566,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
227,227,"<[8575568.0, 8864142.0]>",0xe8f5e51a5cd01d4d1b869f5e1755482d38720fc4,8575568,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
228,228,"<[8575569.0, 8864142.0]>",0x6fd0f2a9b08fb7421e4765ae7ff3bd3770b5f164,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
229,229,"<[8575569.0, 8864142.0]>",0x031f16d25195531d489ac9b9a7d3c8e5568562a1,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
230,230,"<[8575569.0, 8864142.0]>",0x094f6541e0176970af7ee3856444806e8f05b2ad,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
231,231,"<[8575569.0, 8864142.0]>",0xc5250b5f788de02de9bf583dbeb2f8a826d2867f,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
232,232,"<[8575569.0, 8864142.0]>",0x35cb7e7aeafa61d4280106397af2b8a1312b7f71,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
233,233,"<[8575569.0, 8864142.0]>",0xd04cd32c841ca17071c9072c7db84d3418a2c89d,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
234,234,"<[8575569.0, 8864142.0]>",0x10a1f47d51355a935449b99122e92050920910f7,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
235,235,"<[8575569.0, 8864142.0]>",0x5ab6724a7a6ba71ae00d5813885631444412bc83,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
236,236,"<[8575569.0, 8864142.0]>",0x6120f6179e8d02965421bb2a4e2bc1463dc5172d,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
237,237,"<[8575569.0, 8864142.0]>",0x83ab181157c82c2a4132571be8bb985b2d987e33,8575569,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
